The Crownlands,58,1,5
The Vale,119,1,5
The Vale,41,1,5
The Crownlands,237,1,5
The Crownlands,379,1,5
The Crownlands,56,1,5
The Crownlands,48,1,5
The Crownlands,193,1,5
The Crownlands,269,1,6
Vaes Dothrak,88,1,6
The North,35,1,6
The North,11,1,6
The North,66,1,6
The North,207,1,6
The Vale,67,1,6
The Crownlands,112,1,6
Vaes Dothrak,211,1,6
Vaes Dothrak,135,1,6
The Vale,118,1,6
The Vale,335,1,6
The Crownlands,113,1,6
The Crownlands,245,1,6
The Vale,267,1,6
The Crownlands,173,1,6
The North,93,1,6
The Crownlands,147,1,6
Vaes Dothrak,285,1,6
The Westerlands,283,1,7
The Crownlands,181,1,7
The Crownlands,304,1,7
The North,222,1,7
The Wall,52,1,7
The Wall,45,1,7
The Crownlands,14,1,7
The Crownlands,295,1,7
The Crownlands,97,1,7
Vaes Dothrak,83,1,7
Vaes Dothrak,64,1,7
Vaes Dothrak,33,1,7
Vaes Dothrak,191,1,7
The Wall,330,1,7
The Wall,106,1,7
The Crownlands,127,1,7
The Crownlands,210,1,7
The Wall,38,1,7
North of the Wall,90,1,7
Vaes Dothrak,219,1,7
Vaes Dothrak,21,1,7
The Crownlands,20,1,7
The Crownlands,41,1,7
The Crownlands,14,1,7
The Crownlands,209,1,7
The Crownlands,7,1,8
The Crownlands,14,1,8
The Crownlands,8,1,8
The Crownlands,15,1,8
The Crownlands,42,1,8
The Crownlands,154,1,8
The Crownlands,21,1,8
The Crownlands,21,1,8
The Crownlands,37,1,8
The Crownlands,182,1,8
The Wall,76,1,8
The Wall,89,1,8
The Crownlands,132,1,8
The North,73,1,8
The North,13,1,8
The Vale,114,1,8
The Vale,83,1,8
The Vale,171,1,8
The Wall,68,1,8
The Wall,55,1,8
The Wall,86,1,8
The Dothraki Sea,126,1,8
The Dothraki Sea,253,1,8
The North,104,1,8
The North,122,1,8
The North,136,1,8
The Wall,70,1,8
The North,25,1,8
The North,68,1,8
The North,123,1,8
The Westerlands,73,1,8
The Westerlands,198,1,8
The North,33,1,8
The North,7,1,8
The North,128,1,8
The Crownlands,10,1,8
The Crownlands,369,1,8
The Crownlands,241,1,9
The Riverlands,107,1,9
The Riverlands,96,1,9
The Riverlands,113,1,9
The Wall,135,1,9
The Wall,16,1,9
The Wall,83,1,9
The Riverlands,14,1,9
The Riverlands,102,1,9
The Riverlands,27,1,9
The Wall,220,1,9
The Red Waste,101,1,9
The Riverlands,108,1,9
The Riverlands,154,1,9
The Red Waste,465,1,9
The Riverlands,438,1,9
The Riverlands,56,1,9
The Riverlands,24,1,9
The Riverlands,48,1,9
The Riverlands,99,1,9
The Riverlands,21,1,9
The Riverlands,31,1,9
The Riverlands,123,1,9
The Crownlands,58,1,9
The Crownlands,330,1,9
The Crownlands,46,1,10
The Crownlands,22,1,10
The North,28,1,10
The North,31,1,10
The North,76,1,10
The North,27,1,10
The Riverlands,120,1,10
The Crownlands,165,1,10
The Crownlands,160,1,10
The Riverlands,136,1,10
The Riverlands,183,1,10
The Crownlands,32,1,10
The Riverlands,76,1,10
The Riverlands,118,1,10
The Red Waste,113,1,10
The Red Waste,97,1,10
The Red Waste,84,1,10
The Wall,57,1,10
The Riverlands,84,1,10
The North,123,1,10
The Red Waste,67,1,10
The Red Waste,86,1,10
The Crownlands,185,1,10
The Crownlands,19,1,10
The Crownlands,126,1,10
The Crownlands,40,1,10
The Crownlands,10,1,10
The Crownlands,135,1,10
The Wall,117,1,10
The Wall,46,1,10
The Red Waste,263,1,10
The Red Waste,108,1,10
The Crownlands,39,2,1
The Crownlands,4,2,1
The Crownlands,222,2,1
The Crownlands,139,2,1
The Crownlands,97,2,1
The North,116,2,1
The North,33,2,1
The North,7,2,1
The North,84,2,1
The Red Waste,185,2,1
The Red Waste,53,2,1
North of the Wall,35,2,1
North of the Wall,68,2,1
North of the Wall,239,2,1
North of the Wall,32,2,1
The Crownlands,189,2,1
The Crownlands,59,2,1
The Crownlands,184,2,1
The Riverlands,208,2,1
The Crownlands,99,2,1
The Crownlands,165,2,1
The Riverlands,92,2,1
The Riverlands,68,2,1
The Riverlands,171,2,1
The Crownlands,145,2,1
The Crownlands,25,2,1
The Crownlands,125,2,1
The Crownlands,28,2,1
The Crownlands,23,2,1
The Riverlands,29,2,1
The Riverlands,13,2,2
The Riverlands,85,2,2
The Riverlands,133,2,2
The Crownlands,150,2,2
The Crownlands,49,2,2
The Crownlands,77,2,2
North of the Wall,89,2,2
North of the Wall,46,2,2
North of the Wall,123,2,2
The Red Waste,171,2,2
The Sunset Sea,23,2,2
The Sunset Sea,119,2,2
The Crownlands,55,2,2
The Crownlands,209,2,2
The Crownlands,15,2,2
The Crownlands,180,2,2
The Crownlands,31,2,2
The Riverlands,88,2,2
The Riverlands,148,2,2
The Iron Islands,79,2,2
The Iron Islands,35,2,2
The Iron Islands,68,2,2
The Iron Islands,166,2,2
The Iron Islands,85,2,2
The Crownlands,192,2,2
The Crownlands,68,2,2
The Crownlands,151,2,2
The Crownlands,73,2,2
The Crownlands,161,2,2
North of the Wall,102,2,2
North of the Wall,30,2,2
North of the Wall,37,2,3
North of the Wall,114,2,3
North of the Wall,89,2,3
The North,18,2,3
The North,33,2,3
The North,152,2,3
The Stormlands,248,2,3
The Stormlands,55,2,3
The Stormlands,26,2,3
The Iron Islands,235,2,3
The Iron Islands,23,2,3
The Crownlands,100,2,3
The Crownlands,88,2,3
The Crownlands,133,2,3
The Crownlands,79,2,3
The Crownlands,41,2,3
The Crownlands,117,2,3
The Stormlands,125,2,3
The Stormlands,193,2,3
The Crownlands,82,2,3
The Iron Islands,36,2,3
The Iron Islands,81,2,3
The Crownlands,74,2,3
The Crownlands,128,2,3
The Crownlands,111,2,3
The Riverlands,257,2,3
The Riverlands,33,2,3
The Riverlands,92,2,3
The Riverlands,119,2,3
The Riverlands,50,2,3
The Westerlands,109,2,4
The Westerlands,13,2,4
The Westerlands,64,2,4
The Westerlands,19,2,4
The Westerlands,31,2,4
The Westerlands,11,2,4
The Westerlands,107,2,4
The Crownlands,76,2,4
The Crownlands,96,2,4
The Crownlands,25,2,4
The Crownlands,24,2,4
The Crownlands,196,2,4
The Stormlands,12,2,4
The Stormlands,13,2,4
The Stormlands,95,2,4
The Stormlands,36,2,4
The Stormlands,77,2,4
The Red Waste,65,2,4
The Riverlands,47,2,4
The Riverlands,61,2,4
The Riverlands,28,2,4
The Stormlands,228,2,4
The Riverlands,81,2,4
The Riverlands,79,2,4
The Riverlands,21,2,4
The Stormlands,193,2,4
Qarth,327,2,4
The Riverlands,48,2,4
The Riverlands,95,2,4
The Crownlands,231,2,4
The Stormlands,113,2,4
The Stormlands,68,2,4
The Stormlands,156,2,4
The Stormlands,203,2,5
The Stormlands,17,2,5
The Stormlands,149,2,5
The Crownlands,4,2,5
The Crownlands,98,2,5
The Crownlands,98,2,5
The Stormlands,25,2,5
The Stormlands,138,2,5
The Crownlands,40,2,5
The Crownlands,57,2,5
The Iron Islands,30,2,5
The Iron Islands,115,2,5
The Iron Islands,6,2,5
The Iron Islands,73,2,5
The Riverlands,190,2,5
The Riverlands,20,2,5
The Riverlands,137,2,5
North of the Wall,53,2,5
North of the Wall,21,2,5
North of the Wall,107,2,5
The Crownlands,181,2,5
Qarth,38,2,5
Qarth,82,2,5
Qarth,28,2,5
Qarth,45,2,5
Qarth,11,2,5
Qarth,81,2,5
Qarth,24,2,5
Qarth,23,2,5
The Stormlands,188,2,5
The North,56,2,5
The North,41,2,5
The North,112,2,5
North of the Wall,166,2,5
Qarth,82,2,5
Qarth,91,2,5
Qarth,151,2,5
The Riverlands,73,2,5
The North,39,2,6
The North,40,2,6
The North,50,2,6
The North,92,2,6
The North,52,2,6
The North,216,2,6
North of the Wall,161,2,6
The Riverlands,98,2,6
The Riverlands,178,2,6
North of the Wall,198,2,6
North of the Wall,94,2,6
North of the Wall,89,2,6
The Crownlands,57,2,6
The Crownlands,23,2,6
The Crownlands,11,2,6
The Crownlands,27,2,6
The Crownlands,90,2,6
The Crownlands,4,2,6
The Crownlands,5,2,6
The Crownlands,10,2,6
The Crownlands,43,2,6
The Crownlands,14,2,6
The Crownlands,9,2,6
The Crownlands,41,2,6
The Crownlands,9,2,6
The Crownlands,19,2,6
Qarth,40,2,6
Qarth,240,2,6
The Riverlands,150,2,6
The Riverlands,18,2,6
The Riverlands,61,2,6
The Riverlands,29,2,6
The Riverlands,10,2,6
The Westerlands,36,2,6
The Westerlands,97,2,6
The Westerlands,46,2,6
The Westerlands,34,2,6
North of the Wall,164,2,6
The Westerlands,81,2,6
The North,108,2,6
The Crownlands,53,2,6
The North,33,2,6
The North,41,2,6
The North,19,2,6
Qarth,50,2,6
Qarth,44,2,6
Qarth,20,2,6
The North,14,2,7
The North,60,2,7
The North,81,2,7
The North,61,2,7
North of the Wall,92,2,7
North of the Wall,117,2,7
The Riverlands,79,2,7
The Riverlands,284,2,7
The Crownlands,58,2,7
Qarth,55,2,7
North of the Wall,97,2,7
The Westerlands,22,2,7
The Westerlands,62,2,7
The Westerlands,23,2,7
The Westerlands,79,2,7
The North,99,2,7
Qarth,147,2,7
North of the Wall,137,2,7
North of the Wall,20,2,7
The Crownlands,6,2,7
The Crownlands,12,2,7
The Crownlands,51,2,7
The Crownlands,19,2,7
The Crownlands,12,2,7
The Crownlands,166,2,7
The Westerlands,373,2,7
The Westerlands,24,2,7
Qarth,86,2,7
Qarth,135,2,7
Qarth,28,2,7
The Westerlands,21,2,7
The Westerlands,41,2,7
The Westerlands,74,2,7
The Westerlands,17,2,7
The Crownlands,202,2,7
The Westerlands,30,2,7
The Westerlands,185,2,7
The North,46,2,7
The North,39,2,8
The North,199,2,8
North of the Wall,67,2,8
North of the Wall,11,2,8
North of the Wall,34,2,8
The Westerlands,134,2,8
The Westerlands,18,2,8
The Westerlands,101,2,8
The Westerlands,7,2,8
The Westerlands,143,2,8
The Riverlands,107,2,8
The Riverlands,42,2,8
The Riverlands,33,2,8
The Riverlands,5,2,8
The Riverlands,11,2,8
North of the Wall,47,2,8
The Crownlands,91,2,8
The Crownlands,131,2,8
North of the Wall,143,2,8
The Riverlands,17,2,8
The Riverlands,122,2,8
The Crownlands,14,2,8
The Crownlands,40,2,8
The Crownlands,2,2,8
The Crownlands,182,2,8
The Crownlands,57,2,8
The Crownlands,29,2,8
The Crownlands,89,2,8
The Westerlands,48,2,8
The Westerlands,21,2,8
The Westerlands,353,2,8
The Riverlands,75,2,8
The Crownlands,25,2,8
The Crownlands,151,2,8
The Crownlands,64,2,8
The Crownlands,128,2,8
Qarth,22,2,8
Qarth,85,2,8
The North,32,2,8
The North,10,2,8
The North,4,2,8
The North,16,2,8
The North,56,2,8
The Crownlands,47,2,9
The Crownlands,16,2,9
The Crownlands,28,2,9
The Crownlands,81,2,9
The Crownlands,104,2,9
The Crownlands,93,2,9
The Crownlands,94,2,9
The Crownlands,151,2,9
The Crownlands,172,2,9
The Crownlands,7,2,9
The Crownlands,16,2,9
The Crownlands,18,2,9
The Crownlands,4,2,9
The Crownlands,36,2,9
The Crownlands,25,2,9
The Crownlands,26,2,9
The Crownlands,2,2,9
The Crownlands,63,2,9
The Crownlands,22,2,9
The Crownlands,6,2,9
The Crownlands,16,2,9
The Crownlands,10,2,9
The Crownlands,60,2,9
The Crownlands,22,2,9
The Crownlands,10,2,9
The Crownlands,21,2,9
The Crownlands,47,2,9
The Crownlands,28,2,9
The Crownlands,14,2,9
The Crownlands,5,2,9
The Crownlands,18,2,9
The Crownlands,4,2,9
The Crownlands,5,2,9
The Crownlands,16,2,9
The Crownlands,3,2,9
The Crownlands,6,2,9
The Crownlands,42,2,9
The Crownlands,4,2,9
The Crownlands,9,2,9
The Crownlands,19,2,9
The Crownlands,2,2,9
The Crownlands,3,2,9
The Crownlands,1,2,9
The Crownlands,7,2,9
The Crownlands,18,2,9
The Crownlands,4,2,9
The Crownlands,4,2,9
The Crownlands,7,2,9
The Crownlands,5,2,9
The Crownlands,7,2,9
The Crownlands,1,2,9
The Crownlands,25,2,9
The Crownlands,13,2,9
The Crownlands,3,2,9
The Crownlands,8,2,9
The Crownlands,10,2,9
The Crownlands,43,2,9
The Crownlands,21,2,9
The Crownlands,172,2,9
The Crownlands,3,2,9
The Crownlands,23,2,9
The Crownlands,15,2,9
The Crownlands,4,2,9
The Crownlands,23,2,9
The Crownlands,8,2,9
The Crownlands,12,2,9
The Crownlands,3,2,9
The Crownlands,3,2,9
The Crownlands,11,2,9
The Crownlands,9,2,9
The Crownlands,4,2,9
The Crownlands,9,2,9
The Crownlands,5,2,9
The Crownlands,5,2,9
The Crownlands,2,2,9
The Crownlands,10,2,9
The Crownlands,3,2,9
The Crownlands,5,2,9
The Crownlands,2,2,9
The Crownlands,8,2,9
The Crownlands,4,2,9
The Crownlands,6,2,9
The Crownlands,5,2,9
The Crownlands,9,2,9
The Crownlands,11,2,9
The Crownlands,20,2,9
The Crownlands,40,2,9
The Crownlands,82,2,9
The Crownlands,47,2,9
The Crownlands,24,2,9
The Crownlands,59,2,9
The Crownlands,2,2,9
The Crownlands,2,2,9
The Crownlands,8,2,9
The Crownlands,25,2,9
The Crownlands,27,2,9
The Crownlands,45,2,9
The Crownlands,65,2,9
The Crownlands,48,2,9
The Crownlands,5,2,9
The Crownlands,57,2,9
The Crownlands,5,2,9
The Crownlands,25,2,9
The Crownlands,6,2,9
The Crownlands,26,2,9
The Crownlands,25,2,9
The Crownlands,58,2,9
The Crownlands,26,2,9
The Crownlands,118,2,9
The Crownlands,10,2,9
The Crownlands,10,2,9
The Crownlands,47,2,9
The Crownlands,13,2,9
The Crownlands,10,2,9
The Crownlands,27,2,9
The Crownlands,49,2,9
The Crownlands,3,2,9
The Crownlands,7,2,9
The Crownlands,1,2,9
The Crownlands,12,2,9
The Crownlands,27,2,9
The Crownlands,6,2,9
The Crownlands,11,2,9
The Crownlands,4,2,9
The Crownlands,6,2,9
The Crownlands,5,2,9
The Crownlands,13,2,9
The Crownlands,6,2,9
The Crownlands,4,2,9
The Crownlands,3,2,9
The Crownlands,3,2,9
The Crownlands,3,2,9
The Crownlands,19,2,9
The Crownlands,51,2,10
The Crownlands,49,2,10
The Crownlands,63,2,10
The Crownlands,210,2,10
The Crownlands,75,2,10
The Crownlands,147,2,10
The Riverlands,95,2,10
The Riverlands,203,2,10
The Westerlands,104,2,10
The Crownlands,214,2,10
The North,284,2,10
The North,99,2,10
The North,26,2,10
The Crownlands,77,2,10
The Crownlands,35,2,10
The Crownlands,166,2,10
The Westerlands,51,2,10
Qarth,63,2,10
Qarth,15,2,10
Qarth,23,2,10
Qarth,27,2,10
The Riverlands,12,2,10
The Riverlands,17,2,10
The Riverlands,132,2,10
The Riverlands,24,2,10
The North,73,2,10
The North,100,2,10
The North,39,2,10
The North,27,2,10
Qarth,53,2,10
Qarth,103,2,10
Qarth,40,2,10
Qarth,160,2,10
Qarth,136,2,10
North of the Wall,184,2,10
North of the Wall,40,2,10
Qarth,34,2,10
Qarth,63,2,10
Qarth,12,2,10
Qarth,33,2,10
Qarth,18,2,10
North of the Wall,103,2,10
North of the Wall,30,2,10
North of the Wall,59,2,10
North of the Wall,41,2,10
North of the Wall,11,3,1
North of the Wall,46,3,1
North of the Wall,25,3,1
North of the Wall,22,3,1
North of the Wall,16,3,1
North of the Wall,13,3,1
North of the Wall,58,3,1
North of the Wall,34,3,1
North of the Wall,8,3,1
North of the Wall,53,3,1
North of the Wall,60,3,1
North of the Wall,117,3,1
North of the Wall,171,3,1
The Crownlands,6,3,1
The Crownlands,42,3,1
The Crownlands,20,3,1
The Crownlands,208,3,1
The Crownlands,53,3,1
The Crownlands,3,3,1
The Crownlands,51,3,1
The Crownlands,67,3,1
The Crownlands,41,3,1
The Crownlands,173,3,1
The Riverlands,35,3,1
The Riverlands,30,3,1
The Riverlands,23,3,1
The Riverlands,105,3,1
The Crownlands,297,3,1
The Crownlands,63,3,1
The Crownlands,34,3,1
The Crownlands,54,3,1
The Crownlands,70,3,1
The Summer Sea,25,3,1
The Summer Sea,25,3,1
The Summer Sea,59,3,1
The Crownlands,19,3,1
The Crownlands,162,3,1
The Crownlands,13,3,1
The Crownlands,4,3,1
The Crownlands,15,3,1
The Crownlands,30,3,1
The Crownlands,15,3,1
The Crownlands,9,3,1
The Crownlands,77,3,1
The Crownlands,22,3,1
The Crownlands,152,3,1
Astapor,14,3,1
Astapor,245,3,1
Astapor,108,3,1
Astapor,69,3,1
The North,48,3,2
The North,17,3,2
The North,8,3,2
The North,13,3,2
The North,68,3,2
The Riverlands,37,3,2
The Riverlands,23,3,2
The Riverlands,62,3,2
The North,43,3,2
The Riverlands,157,3,2
The Riverlands,61,3,2
The Crownlands,29,3,2
The Crownlands,90,3,2
The Crownlands,12,3,2
The Crownlands,71,3,2
The Crownlands,20,3,2
The Crownlands,27,3,2
The Crownlands,18,3,2
The Crownlands,171,3,2
The Crownlands,22,3,2
The Crownlands,76,3,2
The Crownlands,7,3,2
The Riverlands,66,3,2
The Riverlands,203,3,2
North of the Wall,66,3,2
North of the Wall,77,3,2
North of the Wall,51,3,2
North of the Wall,12,3,2
North of the Wall,97,3,2
The North,34,3,2
The North,14,3,2
The North,29,3,2
The North,77,3,2
The Riverlands,57,3,2
The Riverlands,189,3,2
The Crownlands,201,3,2
The Crownlands,8,3,2
The Crownlands,286,3,2
The North,82,3,2
The North,40,3,2
The North,59,3,2
The North,24,3,2
The North,4,3,2
The North,49,3,2
The North,7,3,2
The Riverlands,112,3,2
The Riverlands,52,3,2
The Riverlands,195,3,2
The Riverlands,58,3,2
The Riverlands,131,3,3
The Riverlands,143,3,3
The Crownlands,244,3,3
The Riverlands,17,3,3
The Riverlands,92,3,3
The Riverlands,40,3,3
The Riverlands,25,3,3
The Riverlands,94,3,3
The Riverlands,20,3,3
The Riverlands,149,3,3
The Riverlands,47,3,3
North of the Wall,136,3,3
North of the Wall,37,3,3
North of the Wall,41,3,3
North of the Wall,112,3,3
North of the Wall,24,3,3
North of the Wall,35,3,3
The North,67,3,3
The North,22,3,3
The Crownlands,114,3,3
Astapor,57,3,3
Astapor,90,3,3
Astapor,176,3,3
Astapor,22,3,3
Astapor,13,3,3
Astapor,17,3,3
Astapor,35,3,3
The Crownlands,42,3,3
The Crownlands,85,3,3
The Crownlands,17,3,3
The Crownlands,32,3,3
The Crownlands,74,3,3
The Crownlands,81,3,3
The Crownlands,79,3,3
The North,171,3,3
The North,46,3,3
The Riverlands,69,3,3
The Riverlands,74,3,3
The Riverlands,44,3,3
The Riverlands,41,3,3
The Riverlands,45,3,3
The Riverlands,72,3,3
The Riverlands,166,3,4
The Crownlands,225,3,4
The Crownlands,20,3,4
North of the Wall,77,3,4
North of the Wall,9,3,4
North of the Wall,58,3,4
The North,49,3,4
The North,16,3,4
The North,14,3,4
The Crownlands,109,3,4
The Crownlands,17,3,4
The Crownlands,63,3,4
The Crownlands,65,3,4
The Crownlands,72,3,4
The Crownlands,32,3,4
The Crownlands,16,3,4
The North,60,3,4
The North,162,3,4
The North,39,3,4
The Riverlands,13,3,4
The Riverlands,121,3,4
The Crownlands,167,3,4
The Crownlands,39,3,4
The Crownlands,22,3,4
The Crownlands,76,3,4
The Crownlands,106,3,4
The Crownlands,168,3,4
North of the Wall,61,3,4
North of the Wall,42,3,4
North of the Wall,21,3,4
North of the Wall,107,3,4
North of the Wall,18,3,4
North of the Wall,17,3,4
North of the Wall,18,3,4
North of the Wall,3,3,4
North of the Wall,27,3,4
North of the Wall,24,3,4
North of the Wall,6,3,4
The Riverlands,39,3,4
The Riverlands,49,3,4
The Riverlands,214,3,4
Astapor,69,3,4
Astapor,146,3,4
Astapor,17,3,4
Astapor,7,3,4
Astapor,31,3,4
Astapor,12,3,4
Astapor,71,3,4
Astapor,19,3,4
Astapor,18,3,4
The Riverlands,179,3,5
The Riverlands,38,3,5
North of the Wall,132,3,5
North of the Wall,32,3,5
North of the Wall,215,3,5
The Riverlands,34,3,5
The Riverlands,112,3,5
The Riverlands,99,3,5
The Crownlands,52,3,5
The Crownlands,18,3,5
The Crownlands,101,3,5
The Crownlands,24,3,5
The Riverlands,88,3,5
The Riverlands,29,3,5
The Riverlands,13,3,5
The Riverlands,104,3,5
The Riverlands,72,3,5
The Riverlands,85,3,5
The Riverlands,52,3,5
The Riverlands,130,3,5
The Crownlands,33,3,5
The Crownlands,169,3,5
The Crownlands,6,3,5
The Crownlands,97,3,5
The Riverlands,402,3,5
The Crownlands,92,3,5
Yunkai,10,3,5
Yunkai,4,3,5
Yunkai,76,3,5
Yunkai,103,3,5
Yunkai,98,3,5
The Riverlands,129,3,5
The Crownlands,46,3,5
The Crownlands,40,3,5
The Crownlands,16,3,5
The Crownlands,101,3,5
The Crownlands,218,3,5
North of the Wall,199,3,6
The North,181,3,6
North of the Wall,23,3,6
North of the Wall,181,3,6
North of the Wall,34,3,6
The Riverlands,84,3,6
The Riverlands,77,3,6
The Riverlands,190,3,6
The Riverlands,155,3,6
North of the Wall,89,3,6
The North,332,3,6
The Riverlands,123,3,6
The Riverlands,103,3,6
The Riverlands,138,3,6
The Crownlands,225,3,6
North of the Wall,159,3,6
The Crownlands,94,3,6
The Crownlands,172,3,6
The Crownlands,41,3,6
The Crownlands,4,3,6
The Crownlands,57,3,6
The Crownlands,144,3,6
The Crownlands,19,3,6
The Crownlands,24,3,6
The Wall,98,3,6
The Wall,61,3,6
The Wall,12,3,7
The Wall,76,3,7
The Wall,52,3,7
The Riverlands,65,3,7
The Riverlands,8,3,7
The Riverlands,235,3,7
The Riverlands,6,3,7
The North,35,3,7
The North,5,3,7
The North,75,3,7
The Crownlands,189,3,7
The Crownlands,81,3,7
The Crownlands,208,3,7
Yunkai,74,3,7
Yunkai,26,3,7
Yunkai,30,3,7
Yunkai,8,3,7
Yunkai,3,3,7
Yunkai,222,3,7
Yunkai,19,3,7
Yunkai,11,3,7
The Crownlands,135,3,7
The Crownlands,14,3,7
The Crownlands,98,3,7
The Riverlands,58,3,7
The Riverlands,17,3,7
The Riverlands,29,3,7
The Riverlands,2,3,7
The Riverlands,19,3,7
The Riverlands,13,3,7
The Riverlands,92,3,7
The Riverlands,48,3,7
The Riverlands,22,3,7
The North,231,3,7
The North,92,3,7
The North,18,3,7
The North,11,3,7
The North,208,3,7
The North,238,3,7
The Riverlands,164,3,7
The Riverlands,68,3,7
The Riverlands,29,3,7
The Riverlands,3,3,7
The Riverlands,78,3,7
The Riverlands,55,3,7
The Riverlands,55,3,7
The Riverlands,20,3,7
The Riverlands,5,3,7
The Riverlands,55,3,8
The Riverlands,112,3,8
Yunkai,9,3,8
Yunkai,66,3,8
Yunkai,185,3,8
Yunkai,4,3,8
The Crownlands,27,3,8
The Crownlands,44,3,8
The Crownlands,40,3,8
The Crownlands,47,3,8
The Crownlands,233,3,8
Yunkai,18,3,8
Yunkai,124,3,8
The Crownlands,61,3,8
The Crownlands,85,3,8
The Crownlands,3,3,8
The Crownlands,42,3,8
The Crownlands,77,3,8
The Crownlands,185,3,8
The Crownlands,334,3,8
The Crownlands,74,3,8
The Crownlands,5,3,8
The Crownlands,11,3,8
The Crownlands,33,3,8
The Crownlands,26,3,8
The Crownlands,16,3,8
The Crownlands,11,3,8
The Crownlands,4,3,8
The Crownlands,65,3,8
The Crownlands,9,3,8
The Crownlands,11,3,8
The Crownlands,34,3,8
The Crownlands,5,3,8
The Crownlands,15,3,8
The Crownlands,32,3,8
The Crownlands,112,3,8
The Crownlands,5,3,8
The Crownlands,244,3,8
Yunkai,12,3,8
Yunkai,19,3,8
Yunkai,48,3,8
Yunkai,62,3,8
Yunkai,5,3,8
Yunkai,103,3,8
The Crownlands,53,3,8
North of the Wall,293,3,8
North of the Wall,34,3,8
North of the Wall,19,3,8
North of the Wall,63,3,8
North of the Wall,16,3,8
The Riverlands,116,3,9
The Riverlands,22,3,9
The Riverlands,307,3,9
Yunkai,9,3,9
Yunkai,93,3,9
Yunkai,20,3,9
North of the Wall,98,3,9
The Riverlands,105,3,9
The North,59,3,9
The North,9,3,9
The North,88,3,9
The North,5,3,9
The North,13,3,9
The North,7,3,9
The Riverlands,149,3,9
The North,97,3,9
The North,4,3,9
The North,14,3,9
The North,5,3,9
The North,32,3,9
The North,55,3,9
The North,4,3,9
The North,18,3,9
The North,23,3,9
The North,42,3,9
The North,26,3,9
The North,18,3,9
The North,13,3,9
The North,42,3,9
The North,20,3,9
Yunkai,10,3,9
Yunkai,13,3,9
