Tyrion Lannister,123,1,3
Jon Snow,123,1,3
Pypar,123,1,3
Grenn,123,1,3
Rast,123,1,3
Maester Aemon,123,1,3
Jeor Mormont,123,1,3
Drogon,49,1,3
Rhaegal,49,1,3
Viserion,49,1,3
Daenerys Targaryen,49,1,3
Khal Drogo,49,1,3
Tyrion Lannister,62,1,3
Jon Snow,62,1,3
Arya Stark,212,1,3
Syrio Forel,212,1,3
Eddard Stark,212,1,3
Three-Eyed Raven,49,1,4
Bran Stark,49,1,4
Bran Stark,54,1,4
Summer,54,1,4
Old Nan,54,1,4
Theon Greyjoy,54,1,4
Hodor,54,1,4
Tyrion Lannister,103,1,4
Robb Stark,103,1,4
Maester Luwin,103,1,4
Yoren,103,1,4
Grey Wind,103,1,4
Hodor,103,1,4
Bran Stark,103,1,4
Theon Greyjoy,103,1,4
Theon Greyjoy,87,1,4
Tyrion Lannister,87,1,4
Jon Snow,211,1,4
Grenn,211,1,4
Alliser Thorne,211,1,4
Samwell Tarly,211,1,4
Pypar,211,1,4
Rast,211,1,4
Khal Drogo,70,1,4
Jorah Mormont,70,1,4
Daenerys Targaryen,70,1,4
Viserys Targaryen,70,1,4
Jorah Mormont,56,1,4
Daenerys Targaryen,56,1,4
Viserys Targaryen,293,1,4
Doreah,293,1,4
Sansa Stark,103,1,4
Septa Mordane,103,1,4
Eddard Stark,144,1,4
Petyr Baelish,144,1,4
Renly Baratheon,144,1,4
Grand Maester Pycelle,144,1,4
Janos Slynt,144,1,4
Lord Varys,144,1,4
Grand Maester Pycelle,145,1,4
Eddard Stark,145,1,4
Arya Stark,108,1,4
Eddard Stark,108,1,4
Jon Snow,132,1,4
Samwell Tarly,132,1,4
Eddard Stark,108,1,4
Petyr Baelish,108,1,4
Hugh of the Vale,33,1,4
Jory Cassel,33,1,4
Jory Cassel,21,1,4
Eddard Stark,21,1,4
Eddard Stark,117,1,4
Gendry,117,1,4
Tobho Mott,117,1,4
Jory Cassel,9,1,4
Eddard Stark,9,1,4
Jaime Lannister,117,1,4
Jory Cassel,117,1,4
Jon Snow,61,1,4
Pypar,61,1,4
Grenn,61,1,4
Rast,61,1,4
Rast,26,1,4
Jon Snow,26,1,4
Grenn,26,1,4
Pypar,26,1,4
Ghost,26,1,4
Samwell Tarly,78,1,4
Alliser Thorne,78,1,4
Rast,78,1,4
Jon Snow,78,1,4
Pypar,78,1,4
Grenn,78,1,4
Viserys Targaryen,81,1,4
Doreah,81,1,4
Daenerys Targaryen,81,1,4
Irri,81,1,4
Samwell Tarly,359,1,4
Jon Snow,359,1,4
Alliser Thorne,359,1,4
Daenerys Targaryen,66,1,4
Jorah Mormont,66,1,4
Robert Baratheon,249,1,4
Cersei Lannister,249,1,4
Tommen Baratheon,249,1,4
Myrcella Baratheon,249,1,4
Barristan Selmy,249,1,4
Joffrey Baratheon,249,1,4
Sansa Stark,249,1,4
Petyr Baelish,249,1,4
Septa Mordane,249,1,4
Arya Stark,249,1,4
Sandor Clegane,249,1,4
Gregor Clegane,249,1,4
Hugh of the Vale,249,1,4
Renly Baratheon,249,1,4
Jory Cassel,100,1,4
Cersei Lannister,100,1,4
Eddard Stark,100,1,4
Catelyn Stark,184,1,4
Rodrik Cassel,184,1,4
Marillion,184,1,4
Tyrion Lannister,184,1,4
Yoren,184,1,4
Bronn,184,1,4
Eddard Stark,25,1,5
Hugh of the Vale,37,1,5
Eddard Stark,37,1,5
Barristan Selmy,37,1,5
Eddard Stark,55,1,5
Barristan Selmy,55,1,5
Robert Baratheon,153,1,5
Lancel Lannister,153,1,5
Eddard Stark,153,1,5
Gregor Clegane,239,1,5
Joffrey Baratheon,239,1,5
Eddard Stark,239,1,5
Sansa Stark,239,1,5
Petyr Baelish,239,1,5
Septa Mordane,239,1,5
Renly Baratheon,239,1,5
Grand Maester Pycelle,239,1,5
Loras Tyrell,239,1,5
Robert Baratheon,239,1,5
Sandor Clegane,239,1,5
Barristan Selmy,239,1,5
Myrcella Baratheon,239,1,5
Tommen Baratheon,239,1,5
Marillion,198,1,5
Tyrion Lannister,198,1,5
Catelyn Stark,198,1,5
Rodrik Cassel,198,1,5
Bronn,198,1,5
Bran Stark,155,1,5
Maester Luwin,155,1,5
Theon Greyjoy,155,1,5
Ros,104,1,5
Theon Greyjoy,104,1,5
Arya Stark,14,1,5
Lord Varys,154,1,5
Eddard Stark,154,1,5
Jory Cassel,154,1,5
Arya Stark,90,1,5
Lord Varys,90,1,5
Illyrio Mopatis,90,1,5
Petyr Baelish,213,1,5
Lord Varys,213,1,5
Renly Baratheon,213,1,5
Arya Stark,61,1,5
Arya Stark,104,1,5
Eddard Stark,104,1,5
Jory Cassel,104,1,5
Yoren,104,1,5
Arya Stark,15,1,5
Jory Cassel,15,1,5
Eddard Stark,13,1,5
Yoren,13,1,5
Catelyn Stark,70,1,5
Tyrion Lannister,70,1,5
Rodrik Cassel,70,1,5
Bronn,70,1,5
Vardis Egen,70,1,5
Eddard Stark,18,1,5
Royal Steward,18,1,5
Robert Baratheon,215,1,5
Eddard Stark,215,1,5
Renly Baratheon,215,1,5
Grand Maester Pycelle,215,1,5
Lord Varys,215,1,5
Petyr Baelish,215,1,5
Eddard Stark,9,1,5
Eddard Stark,58,1,5
Jory Cassel,58,1,5
Petyr Baelish,58,1,5
Catelyn Stark,119,1,5
Tyrion Lannister,119,1,5
Lysa Arryn,119,1,5
Robin Arryn,119,1,5
Vardis Egen,119,1,5
Tyrion Lannister,41,1,5
Mord,41,1,5
Renly Baratheon,237,1,5
Loras Tyrell,237,1,5
Robert Baratheon,379,1,5
Cersei Lannister,379,1,5
Eddard Stark,56,1,5
Mhaegen,56,1,5
Eddard Stark,48,1,5
Petyr Baelish,48,1,5
Jory Cassel,48,1,5
Eddard Stark,193,1,5
Jory Cassel,193,1,5
Jaime Lannister,193,1,5
Petyr Baelish,193,1,5
Eddard Stark,269,1,6
Cersei Lannister,269,1,6
Robert Baratheon,269,1,6
Daenerys Targaryen,88,1,6
Drogon,88,1,6
Rhaegal,88,1,6
Viserion,88,1,6
Irri,88,1,6
Three-Eyed Raven,35,1,6
Bran Stark,35,1,6
Bran Stark,11,1,6
Hodor,11,1,6
Bran Stark,66,1,6
Theon Greyjoy,66,1,6
Robb Stark,66,1,6
Bran Stark,207,1,6
Osha,207,1,6
Stiv,207,1,6
Wallen,207,1,6
Robb Stark,207,1,6
Theon Greyjoy,207,1,6
Tyrion Lannister,67,1,6
Mord,67,1,6
Syrio Forel,112,1,6
Arya Stark,112,1,6
Daenerys Targaryen,211,1,6
Khal Drogo,211,1,6
Viserys Targaryen,211,1,6
Jorah Mormont,211,1,6
Irri,211,1,6
Dothraki Crone,211,1,6
Doreah,211,1,6
Rhaego,211,1,6
Drogon,135,1,6
Rhaegal,135,1,6
Viserion,135,1,6
Viserys Targaryen,135,1,6
Jorah Mormont,135,1,6
Tyrion Lannister,118,1,6
Mord,118,1,6
Tyrion Lannister,335,1,6
Lysa Arryn,335,1,6
Catelyn Stark,335,1,6
Robin Arryn,335,1,6
Vardis Egen,335,1,6
Bronn,335,1,6
Rodrik Cassel,335,1,6
Robert Baratheon,113,1,6
Lancel Lannister,113,1,6
Renly Baratheon,113,1,6
Barristan Selmy,113,1,6
Eddard Stark,245,1,6
Grand Maester Pycelle,245,1,6
Petyr Baelish,245,1,6
Beric Dondarrion,245,1,6
Joss,245,1,6
Bronn,267,1,6
Vardis Egen,267,1,6
Tyrion Lannister,267,1,6
Lysa Arryn,267,1,6
Robin Arryn,267,1,6
Catelyn Stark,267,1,6
Mord,267,1,6
Rodrik Cassel,267,1,6
Septa Mordane,173,1,6
Sansa Stark,173,1,6
Joffrey Baratheon,173,1,6
Theon Greyjoy,93,1,6
Ros,93,1,6
Eddard Stark,147,1,6
Sansa Stark,147,1,6
Arya Stark,147,1,6
Daenerys Targaryen,285,1,6
Khal Drogo,285,1,6
Doreah,285,1,6
Jorah Mormont,285,1,6
Viserys Targaryen,285,1,6
Irri,285,1,6
Qotho,285,1,6
Jaime Lannister,283,1,7
Tywin Lannister,283,1,7
Eddard Stark,181,1,7
Cersei Lannister,181,1,7
Petyr Baelish,304,1,7
Ros,304,1,7
Armeca,304,1,7
Osha,222,1,7
Theon Greyjoy,222,1,7
Maester Luwin,222,1,7
Jon Snow,52,1,7
Samwell Tarly,52,1,7
Jon Snow,45,1,7
Samwell Tarly,45,1,7
Jeor Mormont,45,1,7
Eddard Stark,14,1,7
Renly Baratheon,14,1,7
Joffrey Baratheon,295,1,7
Robert Baratheon,295,1,7
Cersei Lannister,295,1,7
Grand Maester Pycelle,295,1,7
Renly Baratheon,295,1,7
Eddard Stark,295,1,7
Barristan Selmy,295,1,7
Eddard Stark,97,1,7
Barristan Selmy,97,1,7
Grand Maester Pycelle,97,1,7
Renly Baratheon,97,1,7
Lord Varys,97,1,7
Khal Drogo,83,1,7
Daenerys Targaryen,83,1,7
Daenerys Targaryen,64,1,7
Jorah Mormont,64,1,7
Doreah,64,1,7
Rakharo,64,1,7
Irri,64,1,7
Jorah Mormont,33,1,7
Little Bird,33,1,7
Wine Merchant,191,1,7
Daenerys Targaryen,191,1,7
Doreah,191,1,7
Irri,191,1,7
Rakharo,191,1,7
Jorah Mormont,191,1,7
Jeor Mormont,330,1,7
Jon Snow,330,1,7
Pypar,330,1,7
Samwell Tarly,330,1,7
Grenn,330,1,7
Rast,330,1,7
Alliser Thorne,330,1,7
Maester Aemon,330,1,7
Othell Yarwyck,330,1,7
Jaremy Rykker,330,1,7
Jon Snow,106,1,7
Samwell Tarly,106,1,7
Pypar,106,1,7
Renly Baratheon,127,1,7
Eddard Stark,127,1,7
Eddard Stark,210,1,7
Tomard,210,1,7
Petyr Baelish,210,1,7
Jon Snow,38,1,7
Samwell Tarly,38,1,7
Ghost,38,1,7
Othell Yarwyck,38,1,7
Jon Snow,90,1,7
Samwell Tarly,90,1,7
Othell Yarwyck,90,1,7
Ghost,90,1,7
Daenerys Targaryen,219,1,7
Jorah Mormont,219,1,7
Wine Merchant,219,1,7
Rakharo,219,1,7
Khal Drogo,219,1,7
Khal Drogo,21,1,7
Jorah Mormont,21,1,7
Qotho,21,1,7
Daenerys Targaryen,21,1,7
Wine Merchant,21,1,7
Eddard Stark,20,1,7
Varly,20,1,7
Royal Steward,20,1,7
Robert Baratheon,20,1,7
Eddard Stark,41,1,7
Petyr Baelish,41,1,7
Lord Varys,41,1,7
Eddard Stark,14,1,7
Petyr Baelish,14,1,7
Lord Varys,14,1,7
Royal Steward,14,1,7
Janos Slynt,14,1,7
Eddard Stark,209,1,7
Petyr Baelish,209,1,7
Lord Varys,209,1,7
Joffrey Baratheon,209,1,7
Cersei Lannister,209,1,7
Barristan Selmy,209,1,7
Sandor Clegane,209,1,7
Royal Steward,209,1,7
Janos Slynt,209,1,7
Syrio Forel,7,1,8
Arya Stark,7,1,8
Syrio Forel,8,1,8
Arya Stark,8,1,8
Vayon Poole,15,1,8
Septa Mordane,42,1,8
Sansa Stark,42,1,8
Syrio Forel,154,1,8
Arya Stark,154,1,8
Meryn Trant,154,1,8
Arya Stark,21,1,8
Sansa Stark,21,1,8
Sandor Clegane,21,1,8
Arya Stark,37,1,8
Red Keep Stableboy,37,1,8
Eddard Stark,182,1,8
Lord Varys,182,1,8
Samwell Tarly,76,1,8
Jeor Mormont,76,1,8
Jon Snow,76,1,8
Othor,76,1,8
Jafer Flowers,76,1,8
Othell Yarwyck,76,1,8
Jeor Mormont,89,1,8
Jon Snow,89,1,8
Grand Maester Pycelle,132,1,8
Cersei Lannister,132,1,8
Lord Varys,132,1,8
Petyr Baelish,132,1,8
Sansa Stark,132,1,8
Robb Stark,73,1,8
Maester Luwin,73,1,8
Theon Greyjoy,73,1,8
Catelyn Stark,114,1,8
Lysa Arryn,114,1,8
Robin Arryn,114,1,8
Tyrion Lannister,83,1,8
Bronn,83,1,8
Tyrion Lannister,171,1,8
Bronn,171,1,8
Shagga,171,1,8
Samwell Tarly,68,1,8
Pypar,68,1,8
Jon Snow,68,1,8
Alliser Thorne,68,1,8
Grenn,68,1,8
Jeor Mormont,68,1,8
Ghost,55,1,8
Jon Snow,55,1,8
Jon Snow,86,1,8
Ghost,86,1,8
Othor,86,1,8
Jeor Mormont,86,1,8
Daenerys Targaryen,126,1,8
Jorah Mormont,126,1,8
Rakharo,126,1,8
Doreah,126,1,8
Irri,126,1,8
Mirri Maz Duur,126,1,8
Mago,126,1,8
Daenerys Targaryen,253,1,8
Jorah Mormont,253,1,8
Doreah,253,1,8
Irri,253,1,8
Rakharo,253,1,8
Khal Drogo,253,1,8
Mago,253,1,8
Qotho,253,1,8
Mirri Maz Duur,253,1,8
Grey Wind,104,1,8
Greatjon Umber,104,1,8
Bran Stark,104,1,8
Theon Greyjoy,104,1,8
Robb Stark,104,1,8
Bran Stark,122,1,8
Robb Stark,122,1,8
Rickon Stark,122,1,8
Bran Stark,136,1,8
Osha,136,1,8
Hodor,136,1,8
Jon Snow,70,1,8
Pypar,70,1,8
Grenn,70,1,8
Rast,70,1,8
Samwell Tarly,70,1,8
Catelyn Stark,25,1,8
Rodrik Cassel,25,1,8
Robb Stark,68,1,8
Greatjon Umber,68,1,8
Theon Greyjoy,68,1,8
Catelyn Stark,68,1,8
Rodrik Cassel,68,1,8
Catelyn Stark,123,1,8
Robb Stark,123,1,8
Tyrion Lannister,73,1,8
Bronn,73,1,8
Shagga,73,1,8
Timett,73,1,8
Tyrion Lannister,198,1,8
Tywin Lannister,198,1,8
Bronn,198,1,8
Shagga,198,1,8
Kevan Lannister,198,1,8
Timett,198,1,8
Chella,198,1,8
Lannister Messenger,198,1,8
Rodrik Cassel,33,1,8
Catelyn Stark,33,1,8
Greatjon Umber,33,1,8
Robb Stark,33,1,8
Theon Greyjoy,33,1,8
Lannister Scout,7,1,8
Robb Stark,128,1,8
Theon Greyjoy,128,1,8
Greatjon Umber,128,1,8
Rodrik Cassel,128,1,8
Catelyn Stark,128,1,8
Lannister Scout,128,1,8
Eddard Stark,10,1,8
Sansa Stark,369,1,8
Joffrey Baratheon,369,1,8
Cersei Lannister,369,1,8
Sandor Clegane,369,1,8
Janos Slynt,369,1,8
Grand Maester Pycelle,369,1,8
Lord Varys,369,1,8
Petyr Baelish,369,1,8
Barristan Selmy,369,1,8
Royal Steward,369,1,8
Meryn Trant,369,1,8
Eddard Stark,241,1,9
Lord Varys,241,1,9
Theon Greyjoy,107,1,9
Robb Stark,107,1,9
Catelyn Stark,107,1,9
Greatjon Umber,107,1,9
Rodrik Cassel,107,1,9
Walder Frey,96,1,9
Joyeuse Erenford,96,1,9
Catelyn Stark,96,1,9
Stevron Frey,96,1,9
Ryger Rivers,96,1,9
Catelyn Stark,113,1,9
Walder Frey,113,1,9
Jon Snow,135,1,9
Jeor Mormont,135,1,9
Jon Snow,16,1,9
Jon Snow,83,1,9
Pypar,83,1,9
Samwell Tarly,83,1,9
Grenn,83,1,9
Rast,83,1,9
Catelyn Stark,14,1,9
Robb Stark,102,1,9
Theon Greyjoy,102,1,9
Catelyn Stark,102,1,9
Rodrik Cassel,102,1,9
Greatjon Umber,102,1,9
Jon Snow,220,1,9
Maester Aemon,220,1,9
Daenerys Targaryen,101,1,9
Khal Drogo,101,1,9
Qotho,101,1,9
Rakharo,101,1,9
Tywin Lannister,108,1,9
Tyrion Lannister,108,1,9
Kevan Lannister,108,1,9
Tyrion Lannister,154,1,9
Bronn,154,1,9
Shae,154,1,9
Khal Drogo,465,1,9
Daenerys Targaryen,465,1,9
Jorah Mormont,465,1,9
Doreah,465,1,9
Mirri Maz Duur,465,1,9
Qotho,465,1,9
Irri,465,1,9
Rakharo,465,1,9
Tyrion Lannister,438,1,9
Shae,438,1,9
Bronn,438,1,9
Tyrion Lannister,56,1,9
Shae,56,1,9
Bronn,56,1,9
Tyrion Lannister,24,1,9
Bronn,24,1,9
Tyrion Lannister,48,1,9
Bronn,48,1,9
Timett,48,1,9
Chella,48,1,9
Shagga,48,1,9
Tyrion Lannister,99,1,9
Bronn,99,1,9
Tywin Lannister,99,1,9
Catelyn Stark,21,1,9
Rodrik Cassel,21,1,9
Robb Stark,31,1,9
Catelyn Stark,31,1,9
Rodrik Cassel,31,1,9
Jaime Lannister,123,1,9
Robb Stark,123,1,9
Catelyn Stark,123,1,9
Rodrik Cassel,123,1,9
Theon Greyjoy,123,1,9
Greatjon Umber,123,1,9
Arya Stark,58,1,9
King's Landing Baker,58,1,9
Street Urchin,58,1,9
Arya Stark,330,1,9
Eddard Stark,330,1,9
Yoren,330,1,9
Sansa Stark,330,1,9
Petyr Baelish,330,1,9
Cersei Lannister,330,1,9
Joffrey Baratheon,330,1,9
Grand Maester Pycelle,330,1,9
Lord Varys,330,1,9
Sandor Clegane,330,1,9
Ilyn Payne,330,1,9
Sandor Clegane,46,1,10
Ilyn Payne,46,1,10
Eddard Stark,46,1,10
Arya Stark,46,1,10
Yoren,46,1,10
Sansa Stark,46,1,10
Lord Varys,46,1,10
Arya Stark,22,1,10
Yoren,22,1,10
Bran Stark,28,1,10
Three-Eyed Raven,28,1,10
Bran Stark,31,1,10
Osha,31,1,10
Hodor,31,1,10
Bran Stark,76,1,10
Osha,76,1,10
Shaggydog,76,1,10
Rickon Stark,76,1,10
Bran Stark,27,1,10
Osha,27,1,10
Maester Luwin,27,1,10
Catelyn Stark,120,1,10
Robb Stark,120,1,10
Marillion,165,1,10
Sansa Stark,165,1,10
Cersei Lannister,165,1,10
Joffrey Baratheon,165,1,10
Sandor Clegane,165,1,10
Ilyn Payne,165,1,10
Meryn Trant,165,1,10
Joffrey Baratheon,160,1,10
Sandor Clegane,160,1,10
Sansa Stark,160,1,10
Meryn Trant,160,1,10
Eddard Stark,160,1,10
Septa Mordane,160,1,10
Robb Stark,136,1,10
Catelyn Stark,136,1,10
Rodrik Cassel,136,1,10
Theon Greyjoy,136,1,10
Greatjon Umber,136,1,10
Rickard Karstark,136,1,10
Jonos Bracken,136,1,10
Catelyn Stark,183,1,10
Jaime Lannister,183,1,10
Cersei Lannister,32,1,10
Lancel Lannister,32,1,10
Tywin Lannister,76,1,10
Kevan Lannister,76,1,10
Tyrion Lannister,76,1,10
Leo Lefford,76,1,10
Addam Marbrand,76,1,10
Tywin Lannister,118,1,10
Tyrion Lannister,118,1,10
Daenerys Targaryen,113,1,10
Jorah Mormont,113,1,10
Rhaego,113,1,10
Mirri Maz Duur,113,1,10
Daenerys Targaryen,97,1,10
Jorah Mormont,97,1,10
Mirri Maz Duur,97,1,10
Rakharo,97,1,10
